264 -55 50 
239 -30 50 
239 -30 0 
264 -55 0 

264 -55 50 
289 -30 50 
289 -30 0 
264 -55 0 

264 -55 50 
289 -80 50 
289 -80 0 
264 -55 0 

264 -55 50 
239 -80 50 
239 -80 0 
264 -55 0 

264 -55 50 
239 -30 50 
239 -30 0 
264 -55 0 

