-125 -181 200 
-175 -156 0 
-175 -156 0 
-125 -181 100 

-125 -181 200 
-75 -156 0 
-75 -156 0 
-125 -181 100 

-125 -181 200 
-75 -206 0 
-75 -206 0 
-125 -181 100 

-125 -181 200 
-175 -206 0 
-175 -206 0 
-125 -181 100 

-125 -181 200 
-175 -156 0 
-175 -156 0 
-125 -181 100 

