-59 184 100 
-109 209 100 
-109 209 0 
-59 184 0 

-59 184 100 
-9 209 100 
-9 209 0 
-59 184 0 

-59 184 100 
-9 159 100 
-9 159 0 
-59 184 0 

-59 184 100 
-109 159 100 
-109 159 0 
-59 184 0 

-59 184 100 
-109 209 100 
-109 209 0 
-59 184 0 

