116 98 200 
66 123 0 
66 123 0 
116 98 100 

116 98 200 
166 123 0 
166 123 0 
116 98 100 

116 98 200 
166 73 0 
166 73 0 
116 98 100 

116 98 200 
66 73 0 
66 73 0 
116 98 100 

116 98 200 
66 123 0 
66 123 0 
116 98 100 

