-155 -20 50 
-205 5 0 
-205 5 0 
-155 -20 -50 

-155 -20 50 
-105 5 0 
-105 5 0 
-155 -20 -50 

-155 -20 50 
-105 -45 100 
-105 -45 0 
-155 -20 -50 

-155 -20 50 
-205 -45 100 
-205 -45 0 
-155 -20 -50 

-155 -20 50 
-205 5 0 
-205 5 0 
-155 -20 -50 

