-59 34 100 
-109 59 100 
-109 59 0 
-59 34 0 

-59 34 100 
-9 59 100 
-9 59 0 
-59 34 0 

-59 34 100 
-9 9 100 
-9 9 0 
-59 34 0 

-59 34 100 
-109 9 100 
-109 9 0 
-59 34 0 

-59 34 100 
-109 59 100 
-109 59 0 
-59 34 0 

