-136 181 100 
-186 206 100 
-186 206 0 
-136 181 0 

-136 181 100 
-86 206 100 
-86 206 0 
-136 181 0 

-136 181 100 
-86 156 100 
-86 156 0 
-136 181 0 

-136 181 100 
-186 156 100 
-186 156 0 
-136 181 0 

-136 181 100 
-186 206 100 
-186 206 0 
-136 181 0 

