106 -116 200 
56 -91 0 
56 -91 0 
106 -116 100 

106 -116 200 
156 -91 0 
156 -91 0 
106 -116 100 

106 -116 200 
156 -141 0 
156 -141 0 
106 -116 100 

106 -116 200 
56 -141 0 
56 -141 0 
106 -116 100 

106 -116 200 
56 -91 0 
56 -91 0 
106 -116 100 

