122 206 50 
97 181 50 
97 181 0 
122 206 0 

122 206 50 
97 231 50 
97 231 0 
122 206 0 

122 206 50 
147 231 50 
147 231 0 
122 206 0 

122 206 50 
147 181 50 
147 181 0 
122 206 0 

122 206 50 
97 181 50 
97 181 0 
122 206 0 

