100 -88 50 
75 -63 50 
75 -63 0 
100 -88 0 

100 -88 50 
125 -63 50 
125 -63 0 
100 -88 0 

100 -88 50 
125 -113 50 
125 -113 0 
100 -88 0 

100 -88 50 
75 -113 50 
75 -113 0 
100 -88 0 

100 -88 50 
75 -63 50 
75 -63 0 
100 -88 0 

